---------------------------------------
Begin Slurm Prolog: Apr-24-2025 13:17:38
Job ID:    4157956
User ID:   jyang872
Account:   gts-jscott319
Job name:  process
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -1131.77, upper bound: -1126.42
	Total initialization CPU time: 3.50 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      3735      3475.59      4487.12   -1128.3198   -1126.4218   0.1685%
      3736      3476.32      4488.91   -1128.3198   -1126.4218   0.1685%
      3737      3477.09      4490.72   -1128.3197   -1126.4218   0.1685%
      3738      3477.87      4492.56   -1128.3194   -1126.4218   0.1685%
      3739      3478.64      4494.38   -1128.3191   -1126.4218   0.1684%
      3740      3479.41      4496.18   -1128.3191   -1126.4218   0.1684%
      3741      3480.21      4498.02   -1128.3189   -1126.4218   0.1684%
      3742      3480.98      4499.85   -1128.3188   -1126.4218   0.1684%
      3743      3481.79      4501.69   -1128.3187   -1126.4218   0.1684%
      3744      3482.37      4503.41   -1128.3186   -1126.4218   0.1684%
      3745      3483.15      4505.26   -1128.3185   -1126.4218   0.1684%
      3746      3483.98      4507.14   -1128.3183   -1126.4218   0.1684%
      3747      3484.82      4509.03   -1128.3182   -1126.4218   0.1684%
      3748      3485.43      4510.90   -1128.3180   -1126.4218   0.1683%
      3749      3486.24      4512.80   -1128.3179   -1126.4218   0.1683%
      3750      3487.02      4514.64   -1128.3176   -1126.4218   0.1683%
      3751      3487.79      4516.46   -1128.3176   -1126.4218   0.1683%
      3752      3488.57      4518.32   -1128.3174   -1126.4218   0.1683%
      3753      3489.29      4520.12   -1128.3171   -1126.4218   0.1683%
      3754      3490.07      4521.93   -1128.3171   -1126.4218   0.1683%
      3755      3490.65      4523.70   -1128.3170   -1126.4218   0.1682%
      3756      3491.46      4525.58   -1128.3168   -1126.4218   0.1682%
      3757      3492.06      4527.50   -1128.3168   -1126.4218   0.1682%
      3758      3492.87      4529.45   -1128.3166   -1126.4218   0.1682%
      3759      3493.71      4531.42   -1128.3166   -1126.4218   0.1682%
      3760      3494.52      4533.37   -1128.3165   -1126.4218   0.1682%
      3761      3495.32      4535.32   -1128.3165   -1126.4218   0.1682%
      3762      3495.97      4537.17   -1128.3164   -1126.4218   0.1682%
      3763      3496.77      4539.11   -1128.3163   -1126.4218   0.1682%
      3764      3497.51      4540.97   -1128.3163   -1126.4218   0.1682%
      3765      3498.24      4542.88   -1128.3163   -1126.4218   0.1682%
      3766      3498.85      4544.74   -1128.3162   -1126.4218   0.1682%
      3767      3499.65      4546.67   -1128.3162   -1126.4218   0.1682%
      3768      3500.41      4548.56   -1128.3161   -1126.4218   0.1682%
      3769      3501.22      4550.50   -1128.3160   -1126.4218   0.1682%
      3770      3502.04      4552.43   -1128.3160   -1126.4218   0.1682%
      3771      3502.79      4554.33   -1128.3158   -1126.4218   0.1681%
      3772      3503.41      4556.15   -1128.3157   -1126.4218   0.1681%
      3773      3504.21      4558.10   -1128.3156   -1126.4218   0.1681%
      3774      3505.05      4560.06   -1128.3155   -1126.4218   0.1681%
      3775      3505.88      4561.99   -1128.3151   -1126.4218   0.1681%
      3776      3506.62      4563.89   -1128.3149   -1126.4218   0.1681%
      3777      3507.75      4565.91   -1128.3149   -1126.4218   0.1681%
      3778      3508.59      4567.85   -1128.3149   -1126.4218   0.1681%
      3779      3509.40      4569.78   -1128.3148   -1126.4218   0.1681%
      3780      3510.20      4571.70   -1128.3146   -1126.4218   0.1680%
      3781      3510.95      4573.62   -1128.3144   -1126.4218   0.1680%
      3782      3511.76      4575.57   -1128.3143   -1126.4218   0.1680%
      3783      3512.60      4577.54   -1128.3137   -1126.4218   0.1680%
      3784      3513.40      4579.46   -1128.3136   -1126.4218   0.1679%
      3785      3514.19      4581.35   -1128.3135   -1126.4218   0.1679%
      3786      3514.96      4583.22   -1128.3135   -1126.4218   0.1679%
      3787      3515.69      4585.05   -1128.3130   -1126.4218   0.1679%
      3788      3516.47      4586.91   -1128.3129   -1126.4218   0.1679%
      3789      3517.19      4588.72   -1128.3127   -1126.4218   0.1679%
      3790      3517.99      4590.61   -1128.3124   -1126.4218   0.1678%
      3791      3518.73      4592.45   -1128.3124   -1126.4218   0.1678%
      3792      3519.52      4594.32   -1128.3123   -1126.4218   0.1678%
      3793      3520.29      4596.18   -1128.3118   -1126.4218   0.1678%
      3794      3521.03      4598.02   -1128.3115   -1126.4218   0.1678%
      3795      3521.83      4599.90   -1128.3115   -1126.4218   0.1678%
      3796      3522.61      4601.74   -1128.3114   -1126.4218   0.1677%
      3797      3523.41      4603.63   -1128.3113   -1126.4218   0.1677%
      3798      3524.19      4605.48   -1128.3110   -1126.4218   0.1677%
      3799      3525.11      4607.50   -1128.3109   -1126.4218   0.1677%
      3800      3525.90      4609.34   -1128.3109   -1126.4218   0.1677%
      3801      3526.67      4611.20   -1128.3108   -1126.4218   0.1677%
      3802      3527.46      4613.07   -1128.3107   -1126.4218   0.1677%
      3803      3528.24      4614.92   -1128.3105   -1126.4218   0.1677%
      3804      3529.04      4616.80   -1128.3104   -1126.4218   0.1677%
      3805      3529.77      4618.64   -1128.3101   -1126.4218   0.1676%
      3806      3530.58      4620.56   -1128.3099   -1126.4218   0.1676%
      3807      3531.37      4622.43   -1128.3097   -1126.4218   0.1676%
      3808      3531.96      4624.23   -1128.3097   -1126.4218   0.1676%
      3809      3532.68      4626.08   -1128.3093   -1126.4218   0.1676%
      3810      3533.45      4627.94   -1128.3092   -1126.4218   0.1676%
      3811      3534.25      4629.82   -1128.3091   -1126.4218   0.1675%
      3812      3535.03      4631.68   -1128.3087   -1126.4218   0.1675%
      3813      3535.81      4633.54   -1128.3087   -1126.4218   0.1675%
      3814      3536.60      4635.41   -1128.3085   -1126.4218   0.1675%
      3815      3537.38      4637.28   -1128.3082   -1126.4218   0.1675%
      3816      3538.16      4639.12   -1128.3082   -1126.4218   0.1675%
      3817      3538.89      4640.95   -1128.3081   -1126.4218   0.1675%
      3818      3539.62      4642.75   -1128.3080   -1126.4218   0.1674%
      3819      3540.36      4644.58   -1128.3079   -1126.4218   0.1674%
      3820      3541.16      4646.42   -1128.3078   -1126.4218   0.1674%
      3821      3541.94      4648.26   -1128.3077   -1126.4218   0.1674%
      3822      3542.73      4650.12   -1128.3076   -1126.4218   0.1674%
      3823      3543.45      4652.00   -1128.3073   -1126.4218   0.1674%
      3824      3544.25      4653.87   -1128.3070   -1126.4218   0.1674%
      3825      3544.98      4655.70   -1128.3070   -1126.4218   0.1674%
      3826      3545.76      4657.57   -1128.3070   -1126.4218   0.1674%
      3827      3546.55      4659.46   -1128.3070   -1126.4218   0.1674%
      3828      3547.32      4661.34   -1128.3069   -1126.4218   0.1673%
      3829      3548.09      4663.18   -1128.3069   -1126.4218   0.1673%
      3830      3548.67      4664.93   -1128.3068   -1126.4218   0.1673%
      3831      3549.26      4666.67   -1128.3066   -1126.4218   0.1673%
      3832      3549.84      4668.42   -1128.3064   -1126.4218   0.1673%
      3833      3550.66      4670.30   -1128.3064   -1126.4218   0.1673%
      3834      3551.27      4672.14   -1128.3063   -1126.4218   0.1673%
      3835      3552.05      4674.01   -1128.3061   -1126.4218   0.1673%
      3836      3552.80      4675.84   -1128.3061   -1126.4218   0.1673%
      3837      3553.57      4677.69   -1128.3059   -1126.4218   0.1673%
      3838      3554.36      4679.58   -1128.3059   -1126.4218   0.1673%
      3839      3555.14      4681.44   -1128.3058   -1126.4218   0.1673%
      3840      3555.85      4683.26   -1128.3055   -1126.4218   0.1672%
      3841      3556.59      4685.06   -1128.3054   -1126.4218   0.1672%
      3842      3557.36      4686.93   -1128.3051   -1126.4218   0.1672%
      3843      3558.15      4688.77   -1128.3050   -1126.4218   0.1672%
      3844      3558.97      4690.69   -1128.3049   -1126.4218   0.1672%
      3845      3559.69      4692.51   -1128.3045   -1126.4218   0.1671%
      3846      3560.49      4694.40   -1128.3044   -1126.4218   0.1671%
      3847      3561.30      4696.29   -1128.3042   -1126.4218   0.1671%
      3848      3562.01      4698.15   -1128.3039   -1126.4218   0.1671%
      3849      3562.82      4700.02   -1128.3038   -1126.4218   0.1671%
      3850      3563.55      4701.85   -1128.3036   -1126.4218   0.1671%
      3851      3564.13      4703.62   -1128.3036   -1126.4218   0.1671%
      3852      3564.70      4705.40   -1128.3034   -1126.4218   0.1670%
      3853      3565.47      4707.28   -1128.3034   -1126.4218   0.1670%
      3854      3566.18      4709.09   -1128.3031   -1126.4218   0.1670%
      3855      3566.93      4710.93   -1128.3030   -1126.4218   0.1670%
      3856      3567.71      4712.80   -1128.3030   -1126.4218   0.1670%
      3857      3568.52      4714.73   -1128.3028   -1126.4218   0.1670%
      3858      3569.08      4716.47   -1128.3026   -1126.4218   0.1670%
      3859      3569.81      4718.28   -1128.3024   -1126.4218   0.1670%
      3860      3570.65      4720.19   -1128.3022   -1126.4218   0.1669%
      3861      3571.21      4721.93   -1128.3021   -1126.4218   0.1669%
      3862      3572.00      4723.81   -1128.3021   -1126.4218   0.1669%
      3863      3572.79      4725.71   -1128.3021   -1126.4218   0.1669%
      3864      3573.57      4727.69   -1128.3017   -1126.4218   0.1669%
      3865      3574.35      4729.59   -1128.3017   -1126.4218   0.1669%
      3866      3575.07      4731.44   -1128.3015   -1126.4218   0.1669%
      3867      3575.83      4733.29   -1128.3015   -1126.4218   0.1669%
      3868      3576.62      4735.19   -1128.3015   -1126.4218   0.1669%
      3869      3577.40      4737.08   -1128.3014   -1126.4218   0.1669%
      3870      3578.12      4738.91   -1128.3012   -1126.4218   0.1668%
      3871      3578.90      4740.80   -1128.3009   -1126.4218   0.1668%
      3872      3579.70      4742.73   -1128.3009   -1126.4218   0.1668%
      3873      3580.43      4744.57   -1128.3009   -1126.4218   0.1668%
      3874      3581.16      4746.40   -1128.3007   -1126.4218   0.1668%
      3875      3581.94      4748.28   -1128.3006   -1126.4218   0.1668%
      3876      3582.70      4750.15   -1128.3003   -1126.4218   0.1668%
      3877      3583.42      4751.97   -1128.3003   -1126.4218   0.1668%
      3878      3584.15      4753.86   -1128.3000   -1126.4218   0.1667%
      3879      3584.80      4755.76   -1128.2999   -1126.4218   0.1667%
      3880      3585.56      4757.64   -1128.2999   -1126.4218   0.1667%
      3881      3586.33      4759.51   -1128.2999   -1126.4218   0.1667%
      3882      3587.12      4761.40   -1128.2997   -1126.4218   0.1667%
      3883      3587.89      4763.28   -1128.2993   -1126.4218   0.1667%
      3884      3588.67      4765.16   -1128.2993   -1126.4218   0.1667%
      3885      3589.39      4767.00   -1128.2991   -1126.4218   0.1667%
      3886      3590.19      4768.90   -1128.2990   -1126.4218   0.1667%
      3887      3590.93      4770.76   -1128.2990   -1126.4218   0.1666%
      3888      3591.73      4772.63   -1128.2989   -1126.4218   0.1666%
      3889      3592.53      4774.52   -1128.2989   -1126.4218   0.1666%
      3890      3593.31      4776.40   -1128.2986   -1126.4218   0.1666%
      3891      3594.10      4778.28   -1128.2983   -1126.4218   0.1666%
      3892      3594.88      4780.16   -1128.2983   -1126.4218   0.1666%
      3893      3595.63      4782.02   -1128.2981   -1126.4218   0.1666%
      3894      3596.42      4783.92   -1128.2981   -1126.4218   0.1666%
      3895      3597.19      4785.80   -1128.2981   -1126.4218   0.1666%
      3896      3597.90      4787.66   -1128.2979   -1126.4218   0.1666%
      3897      3598.46      4789.45   -1128.2979   -1126.4218   0.1666%
      3898      3599.23      4791.33   -1128.2978   -1126.4218   0.1665%
      3899      3600.00      4793.20   -1128.2978   -1126.4218   0.1665%
      3900      3600.79      4795.08   -1128.2976   -1126.4218   0.1665%
      3901      3601.61      4797.01   -1128.2974   -1126.4218   0.1665%
      3902      3602.38      4798.88   -1128.2973   -1126.4218   0.1665%
      3903      3603.21      4800.89   -1128.2970   -1126.4218   0.1665%
      3904      3604.00      4802.78   -1128.2967   -1126.4218   0.1664%
      3905      3604.81      4804.69   -1128.2966   -1126.4218   0.1664%
      3906      3605.61      4806.59   -1128.2965   -1126.4218   0.1664%
      3907      3606.39      4808.49   -1128.2964   -1126.4218   0.1664%
      3908      3607.19      4810.39   -1128.2960   -1126.4218   0.1664%
      3909      3607.98      4812.31   -1128.2960   -1126.4218   0.1664%
      3910      3608.76      4814.19   -1128.2958   -1126.4218   0.1664%
      3911      3609.48      4816.03   -1128.2955   -1126.4218   0.1663%
      3912      3610.29      4817.93   -1128.2951   -1126.4218   0.1663%
      3913      3611.07      4819.83   -1128.2951   -1126.4218   0.1663%
      3914      3611.79      4821.95   -1128.2950   -1126.4218   0.1663%
      3915      3612.50      4823.79   -1128.2949   -1126.4218   0.1663%
      3916      3613.20      4825.64   -1128.2949   -1126.4218   0.1663%
      3917      3613.96      4827.51   -1128.2945   -1126.4218   0.1662%
      3918      3614.53      4829.28   -1128.2944   -1126.4218   0.1662%
      3919      3615.25      4831.12   -1128.2941   -1126.4218   0.1662%
      3920      3615.81      4832.93   -1128.2940   -1126.4218   0.1662%
      3921      3616.60      4834.81   -1128.2937   -1126.4218   0.1662%
      3922      3617.21      4836.57   -1128.2933   -1126.4218   0.1661%
      3923      3617.93      4838.45   -1128.2932   -1126.4218   0.1661%
      3924      3618.50      4840.29   -1128.2930   -1126.4218   0.1661%
      3925      3619.29      4842.17   -1128.2929   -1126.4218   0.1661%
      3926      3620.06      4844.06   -1128.2929   -1126.4218   0.1661%
      3927      3620.83      4845.93   -1128.2926   -1126.4218   0.1661%
      3928      3621.59      4847.82   -1128.2924   -1126.4218   0.1661%
      3929      3622.36      4849.69   -1128.2920   -1126.4218   0.1660%
      3930      3623.16      4851.57   -1128.2917   -1126.4218   0.1660%
      3931      3623.91      4853.42   -1128.2916   -1126.4218   0.1660%
      3932      3624.72      4855.33   -1128.2915   -1126.4218   0.1660%
      3933      3625.44      4857.17   -1128.2915   -1126.4218   0.1660%
      3934      3626.23      4859.05   -1128.2915   -1126.4218   0.1660%
      3935      3627.03      4861.00   -1128.2911   -1126.4218   0.1659%
      3936      3627.82      4862.91   -1128.2907   -1126.4218   0.1659%
      3937      3628.44      4864.78   -1128.2906   -1126.4218   0.1659%
      3938      3629.03      4866.56   -1128.2905   -1126.4218   0.1659%
      3939      3629.75      4868.44   -1128.2905   -1126.4218   0.1659%
      3940      3630.33      4870.23   -1128.2904   -1126.4218   0.1659%
      3941      3631.11      4872.11   -1128.2903   -1126.4218   0.1659%
      3942      3631.82      4873.98   -1128.2901   -1126.4218   0.1659%
      3943      3632.43      4875.81   -1128.2901   -1126.4218   0.1659%
      3944      3633.20      4877.73   -1128.2901   -1126.4218   0.1659%
      3945      3633.92      4879.59   -1128.2900   -1126.4218   0.1659%
      3946      3634.49      4881.39   -1128.2900   -1126.4218   0.1659%
      3947      3635.06      4883.22   -1128.2900   -1126.4218   0.1658%
      3948      3635.86      4885.16   -1128.2900   -1126.4218   0.1658%
      3949      3636.47      4886.97   -1128.2898   -1126.4218   0.1658%
      3950      3637.25      4888.87   -1128.2898   -1126.4218   0.1658%
      3951      3638.00      4890.74   -1128.2896   -1126.4218   0.1658%
      3952      3638.71      4892.60   -1128.2896   -1126.4218   0.1658%
      3953      3639.42      4894.47   -1128.2896   -1126.4218   0.1658%
      3954      3640.15      4896.36   -1128.2894   -1126.4218   0.1658%
      3955      3640.73      4898.16   -1128.2892   -1126.4218   0.1658%
      3956      3641.29      4899.94   -1128.2891   -1126.4218   0.1658%
      3957      3642.07      4901.82   -1128.2891   -1126.4218   0.1658%
      3958      3642.86      4903.75   -1128.2891   -1126.4218   0.1658%
      3959      3643.48      4905.58   -1128.2888   -1126.4218   0.1657%
      3960      3644.21      4907.46   -1128.2888   -1126.4218   0.1657%
      3961      3644.79      4909.26   -1128.2887   -1126.4218   0.1657%
      3962      3645.37      4911.15   -1128.2887   -1126.4218   0.1657%
      3963      3646.12      4913.03   -1128.2887   -1126.4218   0.1657%
      3964      3646.92      4914.94   -1128.2886   -1126.4218   0.1657%
      3965      3647.85      4917.00   -1128.2885   -1126.4218   0.1657%
      3966      3648.62      4918.89   -1128.2882   -1126.4218   0.1657%
      3967      3649.20      4920.70   -1128.2882   -1126.4218   0.1657%
      3968      3650.02      4922.65   -1128.2882   -1126.4218   0.1657%
      3969      3650.74      4924.52   -1128.2879   -1126.4218   0.1657%
      3970      3651.33      4926.33   -1128.2877   -1126.4218   0.1656%
      3971      3652.05      4928.18   -1128.2876   -1126.4218   0.1656%
      3972      3652.84      4930.11   -1128.2875   -1126.4218   0.1656%
      3973      3653.56      4932.01   -1128.2873   -1126.4218   0.1656%
      3974      3654.27      4933.88   -1128.2872   -1126.4218   0.1656%
      3975      3655.01      4935.72   -1128.2872   -1126.4218   0.1656%
      3976      3655.80      4937.63   -1128.2871   -1126.4218   0.1656%
      3977      3656.39      4939.43   -1128.2870   -1126.4218   0.1656%
      3978      3657.05      4941.33   -1128.2868   -1126.4218   0.1656%
      3979      3657.84      4943.24   -1128.2868   -1126.4218   0.1656%
      3980      3658.45      4945.07   -1128.2867   -1126.4218   0.1656%
      3981      3659.24      4946.97   -1128.2863   -1126.4218   0.1655%
      3982      3659.82      4948.79   -1128.2863   -1126.4218   0.1655%
      3983      3660.53      4950.67   -1128.2862   -1126.4218   0.1655%
      3984      3661.28      4952.52   -1128.2862   -1126.4218   0.1655%
      3985      3662.01      4954.41   -1128.2860   -1126.4218   0.1655%
      3986      3662.77      4956.32   -1128.2860   -1126.4218   0.1655%
      3987      3663.48      4958.18   -1128.2860   -1126.4218   0.1655%
      3988      3664.27      4960.10   -1128.2858   -1126.4218   0.1655%
      3989      3665.04      4962.01   -1128.2855   -1126.4218   0.1654%
      3990      3665.81      4963.88   -1128.2850   -1126.4218   0.1654%
      3991      3666.58      4965.77   -1128.2850   -1126.4218   0.1654%
      3992      3667.17      4967.55   -1128.2848   -1126.4218   0.1654%
      3993      3667.91      4969.45   -1128.2846   -1126.4218   0.1654%
      3994      3668.53      4971.35   -1128.2845   -1126.4218   0.1654%
      3995      3669.32      4973.28   -1128.2845   -1126.4218   0.1654%
      3996      3669.90      4975.09   -1128.2844   -1126.4218   0.1654%
      3997      3670.61      4976.99   -1128.2843   -1126.4218   0.1653%
      3998      3671.39      4978.90   -1128.2842   -1126.4218   0.1653%
      3999      3672.12      4980.77   -1128.2841   -1126.4218   0.1653%
      4000      3672.87      4982.68   -1128.2838   -1126.4218   0.1653%
      4001      3673.58      4984.57   -1128.2838   -1126.4218   0.1653%
      4002      3674.37      4986.48   -1128.2836   -1126.4218   0.1653%
      4003      3675.10      4988.34   -1128.2831   -1126.4218   0.1652%
      4004      3675.84      4990.23   -1128.2829   -1126.4218   0.1652%
      4005      3676.64      4992.18   -1128.2829   -1126.4218   0.1652%
      4006      3677.23      4994.01   -1128.2829   -1126.4218   0.1652%
      4007      3678.01      4995.93   -1128.2828   -1126.4218   0.1652%
      4008      3679.00      4998.16   -1128.2824   -1126.4218   0.1652%
      4009      3679.73      5000.09   -1128.2823   -1126.4218   0.1652%
      4010      3680.31      5001.91   -1128.2822   -1126.4218   0.1652%
      4011      3681.04      5003.81   -1128.2821   -1126.4218   0.1651%
      4012      3681.82      5005.75   -1128.2820   -1126.4218   0.1651%
      4013      3682.54      5007.63   -1128.2820   -1126.4218   0.1651%
      4014      3683.25      5009.52   -1128.2820   -1126.4218   0.1651%
      4015      3684.03      5011.46   -1128.2818   -1126.4218   0.1651%
      4016      3684.84      5013.46   -1128.2817   -1126.4218   0.1651%
      4017      3685.63      5015.40   -1128.2816   -1126.4218   0.1651%
      4018      3686.41      5017.30   -1128.2816   -1126.4218   0.1651%
      4019      3687.20      5019.23   -1128.2815   -1126.4218   0.1651%
      4020      3688.03      5021.15   -1128.2813   -1126.4218   0.1651%
      4021      3688.80      5023.06   -1128.2813   -1126.4218   0.1651%
      4022      3689.38      5024.86   -1128.2813   -1126.4218   0.1651%
      4023      3690.20      5026.88   -1128.2808   -1126.4218   0.1650%
      4024      3690.98      5028.80   -1128.2804   -1126.4218   0.1650%
      4025      3691.56      5030.64   -1128.2804   -1126.4218   0.1650%
      4026      3692.36      5032.57   -1128.2803   -1126.4218   0.1650%
      4027      3693.12      5034.49   -1128.2800   -1126.4218   0.1650%
      4028      3693.68      5036.30   -1128.2798   -1126.4218   0.1649%
      4029      3694.41      5038.18   -1128.2797   -1126.4218   0.1649%
      4030      3694.98      5040.00   -1128.2795   -1126.4218   0.1649%
      4031      3695.71      5041.90   -1128.2795   -1126.4218   0.1649%
      4032      3696.43      5043.77   -1128.2792   -1126.4218   0.1649%
      4033      3697.02      5045.66   -1128.2791   -1126.4218   0.1649%
      4034      3697.78      5047.56   -1128.2790   -1126.4218   0.1649%
      4035      3698.51      5049.46   -1128.2790   -1126.4218   0.1649%
      4036      3699.23      5051.34   -1128.2788   -1126.4218   0.1649%
      4037      3699.98      5053.34   -1128.2782   -1126.4218   0.1648%
      4038      3700.81      5055.35   -1128.2781   -1126.4218   0.1648%
      4039      3701.37      5057.18   -1128.2780   -1126.4218   0.1648%
      4040      3702.17      5059.10   -1128.2779   -1126.4218   0.1648%
      4041      3702.88      5061.00   -1128.2777   -1126.4218   0.1648%
      4042      3703.47      5062.79   -1128.2775   -1126.4218   0.1647%
      4043      3704.25      5064.71   -1128.2773   -1126.4218   0.1647%
      4044      3705.03      5066.66   -1128.2773   -1126.4218   0.1647%
      4045      3705.85      5068.64   -1128.2772   -1126.4218   0.1647%
      4046      3706.65      5070.58   -1128.2772   -1126.4218   0.1647%
      4047      3707.47      5072.53   -1128.2769   -1126.4218   0.1647%
      4048      3708.22      5074.44   -1128.2769   -1126.4218   0.1647%
      4049      3708.82      5076.29   -1128.2767   -1126.4218   0.1647%
      4050      3709.55      5078.18   -1128.2763   -1126.4218   0.1646%
      4051      3710.38      5080.13   -1128.2761   -1126.4218   0.1646%
      4052      3711.12      5082.08   -1128.2761   -1126.4218   0.1646%
      4053      3711.83      5083.98   -1128.2760   -1126.4218   0.1646%
      4054      3712.59      5085.90   -1128.2757   -1126.4218   0.1646%
      4055      3713.32      5087.81   -1128.2755   -1126.4218   0.1646%
      4056      3714.11      5089.75   -1128.2754   -1126.4218   0.1646%
      4057      3714.91      5091.66   -1128.2753   -1126.4218   0.1645%
      4058      3715.70      5093.62   -1128.2752   -1126.4218   0.1645%
      4059      3716.49      5095.60   -1128.2751   -1126.4218   0.1645%
      4060      3717.17      5097.50   -1128.2751   -1126.4218   0.1645%
      4061      3717.73      5099.32   -1128.2748   -1126.4218   0.1645%
      4062      3718.52      5101.27   -1128.2747   -1126.4218   0.1645%
      4063      3719.23      5103.20   -1128.2745   -1126.4218   0.1645%
      4064      3719.82      5105.02   -1128.2741   -1126.4218   0.1644%
      4065      3720.60      5106.95   -1128.2738   -1126.4218   0.1644%
      4066      3721.34      5108.88   -1128.2738   -1126.4218   0.1644%
      4067      3722.09      5110.82   -1128.2737   -1126.4218   0.1644%
      4068      3722.87      5112.75   -1128.2737   -1126.4218   0.1644%
      4069      3723.46      5114.60   -1128.2736   -1126.4218   0.1644%
      4070      3724.17      5116.50   -1128.2735   -1126.4218   0.1644%
      4071      3724.97      5118.46   -1128.2734   -1126.4218   0.1644%
      4072      3725.68      5120.34   -1128.2734   -1126.4218   0.1644%
      4073      3726.48      5122.30   -1128.2733   -1126.4218   0.1644%
      4074      3727.29      5124.25   -1128.2732   -1126.4218   0.1644%
      4075      3728.06      5126.20   -1128.2732   -1126.4218   0.1644%
      4076      3728.84      5128.13   -1128.2730   -1126.4218   0.1643%
      4077      3729.63      5130.07   -1128.2730   -1126.4218   0.1643%
      4078      3730.32      5131.97   -1128.2729   -1126.4218   0.1643%
      4079      3731.22      5134.08   -1128.2728   -1126.4218   0.1643%
      4080      3732.06      5136.22   -1128.2727   -1126.4218   0.1643%
      4081      3732.80      5138.17   -1128.2726   -1126.4218   0.1643%
      4082      3733.58      5140.09   -1128.2725   -1126.4218   0.1643%
      4083      3734.19      5141.98   -1128.2725   -1126.4218   0.1643%
      4084      3734.98      5143.96   -1128.2724   -1126.4218   0.1643%
      4085      3735.74      5145.89   -1128.2723   -1126.4218   0.1643%
      4086      3736.49      5147.85   -1128.2722   -1126.4218   0.1643%
      4087      3737.21      5149.76   -1128.2722   -1126.4218   0.1643%
      4088      3738.00      5151.71   -1128.2721   -1126.4218   0.1643%
      4089      3738.81      5153.64   -1128.2720   -1126.4218   0.1643%
      4090      3739.58      5155.59   -1128.2720   -1126.4218   0.1643%
      4091      3740.16      5157.44   -1128.2716   -1126.4218   0.1642%
      4092      3740.93      5159.37   -1128.2714   -1126.4218   0.1642%
      4093      3741.65      5161.28   -1128.2712   -1126.4218   0.1642%
      4094      3742.38      5163.18   -1128.2712   -1126.4218   0.1642%
      4095      3743.10      5165.11   -1128.2712   -1126.4218   0.1642%
      4096      3743.87      5167.05   -1128.2711   -1126.4218   0.1642%
      4097      3744.44      5168.88   -1128.2709   -1126.4218   0.1642%
      4098      3745.27      5170.84   -1128.2709   -1126.4218   0.1642%
      4099      3746.07      5172.82   -1128.2706   -1126.4218   0.1641%
      4100      3746.86      5174.79   -1128.2706   -1126.4218   0.1641%
      4101      3747.62      5176.75   -1128.2706   -1126.4218   0.1641%
      4102      3748.42      5178.76   -1128.2704   -1126.4218   0.1641%
      4103      3749.00      5180.61   -1128.2703   -1126.4218   0.1641%
      4104      3749.81      5182.57   -1128.2703   -1126.4218   0.1641%
      4105      3750.53      5184.48   -1128.2702   -1126.4218   0.1641%
      4106      3751.28      5186.49   -1128.2702   -1126.4218   0.1641%
      4107      3751.90      5188.42   -1128.2701   -1126.4218   0.1641%
      4108      3752.69      5190.44   -1128.2700   -1126.4218   0.1641%
      4109      3753.49      5192.50   -1128.2700   -1126.4218   0.1641%
      4110      3754.08      5194.47   -1128.2697   -1126.4218   0.1641%
      4111      3754.84      5196.46   -1128.2696   -1126.4218   0.1640%
      4112      3755.44      5198.42   -1128.2692   -1126.4218   0.1640%
      4113      3756.24      5200.46   -1128.2692   -1126.4218   0.1640%
      4114      3757.07      5202.52   -1128.2690   -1126.4218   0.1640%
      4115      3757.67      5204.49   -1128.2689   -1126.4218   0.1640%
      4116      3758.50      5206.55   -1128.2687   -1126.4218   0.1640%
      4117      3759.27      5208.57   -1128.2686   -1126.4218   0.1639%
      4118      3760.06      5210.59   -1128.2685   -1126.4218   0.1639%
      4119      3761.02      5212.80   -1128.2683   -1126.4218   0.1639%
      4120      3761.86      5214.93   -1128.2679   -1126.4218   0.1639%
      4121      3762.70      5217.00   -1128.2677   -1126.4218   0.1639%
      4122      3763.42      5219.01   -1128.2677   -1126.4218   0.1639%
      4123      3764.22      5221.08   -1128.2676   -1126.4218   0.1639%
      4124      3765.04      5223.16   -1128.2675   -1126.4218   0.1639%
      4125      3765.85      5225.22   -1128.2674   -1126.4218   0.1638%
      4126      3766.48      5227.25   -1128.2673   -1126.4218   0.1638%
      4127      3767.34      5229.39   -1128.2673   -1126.4218   0.1638%
      4128      3767.94      5231.37   -1128.2672   -1126.4218   0.1638%
      4129      3768.54      5233.33   -1128.2672   -1126.4218   0.1638%
      4130      3769.29      5235.36   -1128.2671   -1126.4218   0.1638%
      4131      3770.10      5237.41   -1128.2667   -1126.4218   0.1638%
