---------------------------------------
Begin Slurm Prolog: Apr-22-2025 20:35:28
Job ID:    4134451
User ID:   jyang872
Account:   gts-jscott319
Job name:  crude_selection
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -20388.34, upper bound: -18350.15
	Total initialization CPU time: 20.92 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
       145      3569.91      1045.51   -19570.5068   -18350.1469   6.6504%
       146      3585.74      1050.34   -19570.5068   -18350.1469   6.6504%
       147      3606.64      1057.67   -19570.5068   -18350.1469   6.6504%
       148      3634.12      1065.56   -19568.6965   -18350.1469   6.6405%
       149      3658.27      1072.21   -19568.6965   -18350.1469   6.6405%
       150      3684.94      1079.91   -19568.2292   -18350.1469   6.6380%
       151      3707.90      1086.25   -19568.2292   -18350.1469   6.6380%
       152      3742.37      1095.03   -19568.2292   -18350.1469   6.6380%
       153      3771.54      1103.52   -19566.7537   -18350.1469   6.6300%
       154      3792.58      1110.85   -19566.1690   -18350.1469   6.6268%
       155      3819.04      1117.95   -19565.9982   -18350.1469   6.6258%
       156      3834.44      1124.46   -19565.8192   -18350.1469   6.6249%
       157      3849.57      1129.78   -19565.8192   -18350.1469   6.6249%
       158      3867.13      1136.96   -19565.8192   -18350.1469   6.6249%
       159      3887.16      1144.06   -19562.2557   -18350.1469   6.6054%
       160      3898.64      1149.99   -19562.2557   -18350.1469   6.6054%
       161      3917.97      1156.45   -19560.5708   -18350.1469   6.5963%
       162      3935.93      1162.69   -19560.5734   -18350.1469   6.5963%
       163      3955.35      1169.61   -19560.5708   -18350.1469   6.5963%
       164      3977.71      1177.16   -19559.0846   -18350.1469   6.5882%
       165      4004.84      1184.80   -19556.7035   -18350.1469   6.5752%
       166      4035.32      1192.86   -19556.1089   -18350.1469   6.5719%
       167      4056.13      1200.65   -19554.1378   -18350.1469   6.5612%
       168      4084.65      1208.86   -19554.1378   -18350.1469   6.5612%
       169      4112.68      1216.08   -19554.1378   -18350.1469   6.5612%
       170      4128.66      1222.21   -19553.8469   -18350.1469   6.5596%
       171      4147.73      1228.69   -19552.8623   -18350.1469   6.5543%
       172      4177.83      1236.95   -19552.2697   -18350.1469   6.5510%
       173      4204.24      1244.19   -19552.0829   -18350.1469   6.5500%
       174      4233.24      1252.33   -19551.2870   -18350.1469   6.5457%
       175      4262.97      1260.08   -19549.9364   -18350.1469   6.5383%
       176      4289.96      1268.02   -19549.5230   -18350.1469   6.5361%
       177      4316.37      1275.46   -19549.1854   -18350.1469   6.5342%
       178      4349.88      1284.11   -19547.0329   -18350.1469   6.5225%
       179      4375.99      1292.10   -19545.8727   -18350.1469   6.5162%
       180      4394.48      1298.57   -19542.4006   -18350.1469   6.4972%
       181      4418.70      1306.04   -19541.7771   -18350.1469   6.4938%
       182      4439.06      1313.54   -19541.4497   -18350.1469   6.4921%
       183      4465.65      1320.99   -19541.4497   -18350.1469   6.4921%
       184      4494.07      1328.76   -19541.4497   -18350.1469   6.4921%
       185      4521.87      1336.20   -19541.4497   -18350.1469   6.4921%
       186      4540.56      1342.92   -19541.4497   -18350.1469   6.4921%
       187      4567.28      1350.14   -19540.2894   -18350.1469   6.4857%
       188      4592.39      1357.99   -19539.0568   -18350.1469   6.4790%
       189      4609.41      1364.38   -19539.0568   -18350.1469   6.4790%
       190      4638.22      1371.81   -19539.0567   -18350.1469   6.4790%
       191      4669.59      1380.22   -19537.1805   -18350.1469   6.4688%
       192      4694.55      1387.25   -19535.8947   -18350.1469   6.4618%
       193      4720.21      1394.62   -19532.7555   -18350.1469   6.4447%
       194      4742.43      1401.89   -19532.7256   -18350.1469   6.4445%
       195      4757.72      1408.94   -19531.5383   -18350.1469   6.4380%
       196      4777.60      1416.31   -19530.7253   -18350.1469   6.4336%
       197      4809.79      1425.22   -19530.7253   -18350.1469   6.4336%
       198      4835.10      1432.71   -19529.8309   -18350.1469   6.4287%
       199      4855.19      1439.89   -19528.5732   -18350.1469   6.4219%
       200      4879.93      1447.42   -19528.2055   -18350.1469   6.4199%
       201      4899.50      1454.44   -19527.1773   -18350.1469   6.4143%
       202      4928.93      1462.67   -19527.1773   -18350.1469   6.4143%
       203      4942.97      1468.50   -19527.1773   -18350.1469   6.4143%
       204      4956.96      1473.98   -19527.1773   -18350.1469   6.4143%
       205      4976.66      1481.35   -19526.1537   -18350.1469   6.4087%
       206      4991.19      1487.12   -19524.9748   -18350.1469   6.4023%
       207      5018.07      1494.95   -19523.7293   -18350.1469   6.3955%
       208      5037.18      1501.78   -19523.3109   -18350.1469   6.3932%
       209      5049.39      1506.15   -19523.3109   -18350.1469   6.3932%
       210      5068.25      1513.58   -19522.7121   -18350.1469   6.3900%
       211      5086.76      1519.94   -19521.9788   -18350.1469   6.3860%
       212      5103.46      1526.68   -19521.4157   -18350.1469   6.3829%
       213      5134.03      1534.88   -19521.3056   -18350.1469   6.3823%
       214      5160.43      1542.66   -19521.3056   -18350.1469   6.3823%
       215      5184.48      1549.52   -19520.0806   -18350.1469   6.3756%
       216      5208.70      1556.73   -19519.3020   -18350.1469   6.3714%
       217      5226.21      1563.53   -19518.4037   -18350.1469   6.3665%
       218      5253.60      1571.04   -19518.4037   -18350.1469   6.3665%
       219      5280.62      1578.89   -19517.9411   -18350.1469   6.3640%
       220      5296.17      1584.53   -19517.9411   -18350.1469   6.3640%
       221      5310.74      1590.10   -19517.9411   -18350.1469   6.3640%
       222      5337.19      1597.71   -19517.9411   -18350.1469   6.3640%
       223      5359.60      1604.64   -19517.2184   -18350.1469   6.3600%
       224      5383.10      1612.87   -19517.1335   -18350.1469   6.3595%
       225      5402.85      1620.49   -19516.5045   -18350.1469   6.3561%
       226      5426.10      1627.29   -19515.8088   -18350.1469   6.3523%
       227      5436.62      1631.05   -19515.8088   -18350.1469   6.3523%
       228      5461.54      1638.58   -19514.7745   -18350.1469   6.3467%
       229      5474.02      1642.83   -19514.7745   -18350.1469   6.3467%
       230      5503.58      1651.42   -19513.9517   -18350.1469   6.3422%
       231      5528.04      1658.67   -19512.9716   -18350.1469   6.3369%
       232      5544.60      1665.58   -19510.4322   -18350.1469   6.3230%
       233      5559.85      1672.70   -19510.4322   -18350.1469   6.3230%
       234      5588.18      1680.43   -19510.0281   -18350.1469   6.3208%
       235      5614.88      1688.08   -19509.8669   -18350.1469   6.3199%
       236      5640.18      1695.08   -19509.6753   -18350.1469   6.3189%
       237      5667.21      1703.39   -19509.6753   -18350.1469   6.3189%
       238      5691.16      1710.62   -19509.6444   -18350.1469   6.3187%
       239      5718.83      1718.35   -19508.5503   -18350.1469   6.3128%
       240      5748.70      1726.97   -19508.5503   -18350.1469   6.3128%
       241      5775.27      1734.33   -19508.1891   -18350.1469   6.3108%
       242      5805.09      1742.57   -19507.4076   -18350.1469   6.3065%
       243      5835.50      1750.37   -19506.8678   -18350.1469   6.3036%
       244      5856.91      1757.77   -19506.5540   -18350.1469   6.3019%
       245      5871.22      1762.84   -19506.5540   -18350.1469   6.3019%
       246      5888.93      1769.61   -19505.6475   -18350.1469   6.2970%
       247      5907.02      1776.84   -19505.0037   -18350.1469   6.2934%
       248      5934.14      1784.68   -19503.4475   -18350.1469   6.2850%
       249      5944.54      1790.01   -19503.4475   -18350.1469   6.2850%
       250      5970.38      1797.36   -19502.3818   -18350.1469   6.2792%
       251      5992.58      1805.58   -19501.8748   -18350.1469   6.2764%
       252      6016.15      1813.35   -19501.4043   -18350.1469   6.2738%
       253      6026.42      1817.06   -19501.4043   -18350.1469   6.2738%
       254      6051.69      1824.57   -19499.9861   -18350.1469   6.2661%
       255      6084.03      1833.26   -19499.9861   -18350.1469   6.2661%
       256      6112.11      1840.84   -19498.6789   -18350.1469   6.2590%
       257      6136.20      1847.91   -19498.4433   -18350.1469   6.2577%
       258      6155.55      1855.23   -19497.8103   -18350.1469   6.2542%
       259      6177.02      1862.21   -19496.2578   -18350.1469   6.2458%
       260      6206.59      1870.48   -19495.6935   -18350.1469   6.2427%
       261      6231.06      1878.10   -19494.4199   -18350.1469   6.2358%
       262      6258.71      1885.60   -19493.6983   -18350.1469   6.2318%
       263      6278.89      1893.58   -19493.3064   -18350.1469   6.2297%
       264      6298.31      1900.41   -19493.2840   -18350.1469   6.2296%
       265      6326.29      1908.42   -19493.2840   -18350.1469   6.2296%
       266      6346.85      1915.72   -19493.2338   -18350.1469   6.2293%
       267      6372.77      1923.00   -19490.9023   -18350.1469   6.2166%
       268      6394.23      1929.62   -19490.4947   -18350.1469   6.2144%
       269      6409.17      1936.52   -19490.2612   -18350.1469   6.2131%
       270      6434.32      1943.74   -19489.5909   -18350.1469   6.2095%
       271      6460.03      1951.56   -19489.4514   -18350.1469   6.2087%
       272      6474.54      1957.72   -19488.9351   -18350.1469   6.2059%
       273      6502.98      1965.53   -19487.7887   -18350.1469   6.1996%
       274      6525.41      1971.89   -19486.9033   -18350.1469   6.1948%
       275      6544.32      1979.82   -19486.7941   -18350.1469   6.1942%
       276      6562.13      1986.69   -19486.0974   -18350.1469   6.1904%
       277      6582.24      1993.70   -19486.0974   -18350.1469   6.1904%
       278      6605.58      2001.44   -19485.5905   -18350.1469   6.1877%
       279      6627.11      2009.34   -19485.3579   -18350.1469   6.1864%
       280      6653.64      2017.95   -19483.9614   -18350.1469   6.1788%
       281      6684.55      2027.03   -19483.9614   -18350.1469   6.1788%
       282      6706.67      2033.39   -19481.8686   -18350.1469   6.1674%
       283      6722.39      2040.38   -19481.8686   -18350.1469   6.1674%
       284      6743.33      2048.43   -19481.8686   -18350.1469   6.1674%
       285      6762.75      2056.01   -19481.2375   -18350.1469   6.1639%
       286      6787.03      2063.25   -19481.0381   -18350.1469   6.1628%
       287      6802.85      2070.51   -19480.7998   -18350.1469   6.1615%
       288      6828.92      2078.15   -19474.5095   -18350.1469   6.1273%
       289      6860.17      2086.77   -19474.5095   -18350.1469   6.1273%
       290      6888.06      2094.63   -19472.2091   -18350.1469   6.1147%
       291      6908.62      2101.93   -19471.9935   -18350.1469   6.1136%
       292      6931.68      2109.23   -19470.7441   -18350.1469   6.1067%
       293      6955.62      2116.52   -19470.4478   -18350.1469   6.1051%
       294      6971.49      2123.62   -19469.0877   -18350.1469   6.0977%
       295      7002.31      2132.08   -19468.2934   -18350.1469   6.0934%
       296      7018.72      2138.75   -19468.1093   -18350.1469   6.0924%
       297      7042.60      2146.38   -19465.5908   -18350.1469   6.0787%
       298      7070.36      2154.22   -19465.5908   -18350.1469   6.0787%
       299      7096.82      2161.88   -19465.5908   -18350.1469   6.0787%
       300      7125.20      2169.96   -19465.5908   -18350.1469   6.0787%
       301      7142.58      2176.62   -19462.7750   -18350.1469   6.0633%
       302      7159.02      2183.68   -19462.2888   -18350.1469   6.0607%
       303      7173.98      2188.52   -19462.2888   -18350.1469   6.0607%
       304      7198.89      2196.41   -19462.2888   -18350.1469   6.0607%
       305      7224.67      2204.37   -19461.3587   -18350.1469   6.0556%
       306      7252.84      2212.69   -19460.0806   -18350.1469   6.0486%
       307      7272.89      2219.78   -19459.7438   -18350.1469   6.0468%
       308      7299.93      2227.80   -19459.6411   -18350.1469   6.0462%
       309      7319.53      2236.30   -19459.4657   -18350.1469   6.0453%
       310      7349.16      2244.26   -19457.8085   -18350.1469   6.0363%
       311      7368.93      2251.67   -19457.7111   -18350.1469   6.0357%
       312      7386.91      2258.63   -19457.4861   -18350.1469   6.0345%
       313      7409.66      2265.61   -19457.3773   -18350.1469   6.0339%
       314      7434.76      2273.22   -19457.3506   -18350.1469   6.0338%
       315      7459.03      2280.74   -19457.3506   -18350.1469   6.0338%
       316      7498.39      2291.62   -19457.3394   -18350.1469   6.0337%
       317      7536.47      2301.49   -19456.7924   -18350.1469   6.0307%
       318      7567.48      2311.32   -19456.2812   -18350.1469   6.0279%
       319      7588.26      2319.35   -19456.2542   -18350.1469   6.0278%
       320      7610.13      2327.76   -19455.5441   -18350.1469   6.0239%
       321      7634.15      2336.62   -19455.4159   -18350.1469   6.0232%
       322      7665.97      2345.26   -19455.4159   -18350.1469   6.0232%
       323      7694.40      2354.16   -19454.3022   -18350.1469   6.0171%
       324      7715.47      2361.93   -19452.8263   -18350.1469   6.0091%
       325      7747.15      2370.80   -19452.8263   -18350.1469   6.0091%
       326      7774.09      2379.29   -19452.6089   -18350.1469   6.0079%
       327      7790.68      2384.51   -19452.6089   -18350.1469   6.0079%
       328      7824.34      2393.61   -19452.3520   -18350.1469   6.0065%
       329      7843.01      2401.06   -19452.3235   -18350.1469   6.0064%
       330      7864.99      2410.03   -19452.3235   -18350.1469   6.0064%
       331      7899.91      2419.71   -19452.3235   -18350.1469   6.0064%
       332      7913.76      2425.49   -19452.3235   -18350.1469   6.0064%
       333      7937.81      2432.60   -19451.9383   -18350.1469   6.0043%
       334      7953.22      2438.98   -19451.6956   -18350.1469   6.0029%
       335      7970.43      2446.69   -19450.8023   -18350.1469   5.9981%
       336      7987.77      2453.30   -19450.7416   -18350.1469   5.9977%
       337      8005.36      2461.46   -19450.4455   -18350.1469   5.9961%
       338      8035.26      2470.17   -19450.4455   -18350.1469   5.9961%
       339      8058.20      2478.16   -19450.2015   -18350.1469   5.9948%
       340      8076.06      2485.54   -19449.1478   -18350.1469   5.9891%
       341      8096.26      2493.11   -19449.0012   -18350.1469   5.9883%
       342      8122.99      2501.16   -19449.0012   -18350.1469   5.9883%
       343      8149.30      2508.68   -19448.7698   -18350.1469   5.9870%
       344      8180.81      2517.31   -19448.7052   -18350.1469   5.9866%
       345      8193.87      2523.51   -19447.2370   -18350.1469   5.9786%
       346      8212.06      2530.28   -19446.6470   -18350.1469   5.9754%
       347      8234.64      2537.73   -19446.6470   -18350.1469   5.9754%
       348      8262.46      2545.52   -19446.3358   -18350.1469   5.9737%
       349      8285.83      2553.01   -19446.3358   -18350.1469   5.9737%
       350      8310.44      2560.21   -19446.3263   -18350.1469   5.9737%
       351      8326.78      2567.13   -19446.1403   -18350.1469   5.9727%
       352      8352.31      2575.25   -19445.8891   -18350.1469   5.9713%
       353      8372.47      2582.38   -19445.7628   -18350.1469   5.9706%
       354      8386.10      2587.48   -19445.7628   -18350.1469   5.9706%
       355      8409.93      2594.41   -19444.6210   -18350.1469   5.9644%
       356      8429.26      2601.53   -19444.6210   -18350.1469   5.9644%
       357      8456.36      2609.83   -19444.5212   -18350.1469   5.9638%
       358      8481.95      2617.20   -19444.3429   -18350.1469   5.9629%
       359      8505.75      2624.61   -19443.6988   -18350.1469   5.9594%
       360      8525.15      2631.74   -19443.1348   -18350.1469   5.9563%
       361      8551.67      2639.80   -19442.7124   -18350.1469   5.9540%
       362      8571.45      2646.91   -19442.2896   -18350.1469   5.9517%
       363      8593.99      2654.34   -19442.2896   -18350.1469   5.9517%
       364      8622.82      2662.50   -19442.2896   -18350.1469   5.9517%
       365      8648.44      2669.68   -19442.2911   -18350.1469   5.9517%
       366      8675.80      2678.38   -19442.2896   -18350.1469   5.9517%
       367      8703.60      2686.50   -19441.8180   -18350.1469   5.9491%
       368      8732.73      2694.86   -19440.8994   -18350.1469   5.9441%
       369      8760.23      2703.29   -19440.7423   -18350.1469   5.9433%
       370      8781.40      2710.13   -19440.6699   -18350.1469   5.9429%
       371      8800.67      2717.46   -19440.4586   -18350.1469   5.9417%
       372      8827.86      2725.64   -19440.0818   -18350.1469   5.9397%
       373      8856.46      2734.02   -19440.0818   -18350.1469   5.9397%
       374      8882.46      2741.52   -19439.9347   -18350.1469   5.9389%
       375      8905.53      2749.22   -19438.5556   -18350.1469   5.9313%
       376      8930.33      2756.06   -19438.4557   -18350.1469   5.9308%
       377      8953.07      2763.85   -19438.4491   -18350.1469   5.9308%
       378      8979.83      2772.36   -19438.4491   -18350.1469   5.9308%
       379      9005.80      2779.88   -19437.7824   -18350.1469   5.9271%
       380      9022.50      2787.84   -19437.5122   -18350.1469   5.9256%
       381      9047.01      2795.64   -19436.4200   -18350.1469   5.9197%
       382      9071.51      2802.87   -19436.4200   -18350.1469   5.9197%
       383      9100.31      2811.19   -19436.2666   -18350.1469   5.9189%
       384      9110.92      2815.11   -19436.2666   -18350.1469   5.9189%
       385      9140.46      2823.88   -19434.6496   -18350.1469   5.9100%
       386      9163.42      2830.81   -19434.6496   -18350.1469   5.9100%
       387      9178.72      2837.51   -19434.4066   -18350.1469   5.9087%
       388      9203.22      2844.80   -19434.1570   -18350.1469   5.9074%
       389      9231.11      2852.53   -19434.1571   -18350.1469   5.9074%
       390      9254.72      2859.78   -19434.0843   -18350.1469   5.9070%
       391      9279.87      2867.17   -19434.0804   -18350.1469   5.9069%
       392      9307.76      2875.46   -19433.9002   -18350.1469   5.9060%
       393      9336.84      2883.36   -19432.3292   -18350.1469   5.8974%
       394      9350.26      2889.94   -19431.9229   -18350.1469   5.8952%
       395      9362.90      2895.33   -19431.9229   -18350.1469   5.8952%
       396      9386.52      2902.67   -19430.7346   -18350.1469   5.8887%
       397      9408.18      2909.86   -19430.7322   -18350.1469   5.8887%
       398      9427.60      2917.26   -19429.7143   -18350.1469   5.8832%
       399      9445.72      2923.69   -19429.7143   -18350.1469   5.8832%
       400      9456.82      2928.73   -19429.7143   -18350.1469   5.8832%
